294.6210268948655, 140.4856230031949
312.5022218184548, 140.5540524498444
359.7114203443523, 140.73911854119032
406.9206188702499, 140.91133282063723
454.12981739614736, 141.0758360129447
501.33901592204484, 141.2403392052522
548.5482144479423, 141.3945609480405
595.7574129738399, 141.54621232844895
642.9666114997375, 141.67730080981897
690.1758100256349, 141.82381146546786
737.3850085515325, 141.9626110339773
784.59420707743, 142.09369951534734
831.8034056033274, 142.22221763433757
879.012604129225, 142.36358756522682
926.2218026551224, 142.50495749611608
973.43100118102, 142.6411867022457
1020.6401997069175, 142.79283808265419
1067.849398232815, 142.95734127496166
1115.0585967587126, 143.11413338012974
1162.2677952846102, 143.28891802195648
1209.4769938105073, 143.4739841133024
1256.686192336405, 143.66933165416754
1303.8953908623025, 143.88781245645094
1351.1045893882, 144.11400434587375
1386.5114882826233, 144.25280391438318
1394.8655256723714, 144.03833865814696
1397.330262944808, 143.77643008665942
1398.5330073349633, 144.34504792332268
1398.5330073349633, 143.52715654952075
1399.2973128833873, 143.2897748094164
1401.2643628219662, 142.49467604659685
1402.2004889975547, 143.04153354632587
1405.1984626991243, 142.72086793601966
1407.1655126377032, 142.1862325610203
1409.1325625762825, 141.4391138959571
1409.535452322738, 141.63578274760383
1410.116087545572, 141.83666327736688
1413.0666624534406, 141.15808760909846
1413.2029339853298, 140.94568690095846
1415.0337123920194, 140.36984314595838
1416.017237361309, 140.7262667292913
1416.8704156479216, 140.10223642172525
1420.5378973105135, 139.82108626198084
1439.6218366242579, 139.96800982724892
1486.8310351501555, 140.21476461571018
1534.040233676053, 140.4563786794118
1581.2494322019502, 140.70056310549325
1628.4586307278478, 140.9653104306131
1675.6678292537454, 141.27375391618966
1722.877027779643, 141.53336051654992
1770.0862263055405, 141.77754494263138
1817.2954248314377, 142.01915900633298
1864.5046233573353, 142.33017285428934
1911.7138218832329, 142.60006090416883
1958.9230204091305, 142.83910460549066
2006.132218935028, 143.0832890315721
2053.3414174609256, 143.3685992557304
2100.550615986823, 143.63848730560989
2147.7598145127204, 143.90066426834997
2194.969013038618, 144.13970796967178
2242.1782115645155, 144.4275885562099
2289.387410090413, 144.71289878036822
2336.5966086163107, 144.96479429358905
2383.805807142208, 145.23725270584833
2431.0150056681055, 145.51228148048745
2478.224204194003, 145.7744584432275
2525.4334027199006, 146.03406504358776
2572.6426012457982, 146.29367164394804
2613.9506499559584, 146.53185855780993
2653.1511451604983, 146.87751109878937
2671.1491442542783, 147.05431309904154
2682.151589242054, 146.90095846645366
2682.151589242054, 147.41214057507986
2689.485367597394, 147.19741105668732
2715.1589242053783, 147.36102236421726
2734.924221178571, 147.52964875400835
2779.1828447965995, 147.82303725993177
2803.1784841075787, 147.9744408945687
2823.4414684146286, 148.14066061115048
2847.1882640586796, 148.2811501597444
2864.749517124789, 148.43441631169958
2887.5305623471877, 148.61341853035142
2913.2029339853298, 148.741214057508
2931.5403422982877, 148.86900958466452
2953.5452322738383, 149.04792332268372
